track_name,artist,album,track_url,preview_url,artist_url,genres,file_location,spectrogram
Enemy,Traitors,Enemy,https://api.spotify.com/v1/tracks/4UYixznVm01FTTBLKKPcF1,https://p.scdn.co/mp3-preview/bcad618b6ab49fd8dc2d7f68f7e6e2c03fad525c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1GkXxneFQE4d5YTsrbN6Ya,"['downtempo', 'deathcore', 'metallic', 'hardcore', 'progressive']",../data/audio/Enemy-Traitors.wav,../data/images/spectrograms/Enemy_Traitors_spectro.png
Timebomb,Lonewolf,Timebomb,https://api.spotify.com/v1/tracks/2K63WA4KiCvaxuziIkC25i,https://p.scdn.co/mp3-preview/8dace54590e79f31e85cdf58de5669aa2a16f72f?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3zn6Fa4a9bUUmgXH6sH7IC,['nu metalcore'],../data/audio/Timebomb-Lonewolf.wav,../data/images/spectrograms/Timebomb_Lonewolf_spectro.png
Separation Souvenir,Foreign Hands,Separation Souvenir,https://api.spotify.com/v1/tracks/3TPX2opdVfRSWCnqslFECX,https://p.scdn.co/mp3-preview/7001789e1c93f25013776986f2817df54372de61?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/09RKiiT2NAJ7qYoAGOYu9w,"['metallic', 'hardcore']",../data/audio/Separation Souvenir-Foreign Hands.wav,../data/images/spectrograms/Separation Souvenir_Foreign Hands_spectro.png
"Cowards Feed, Cowards Bleed",Dying Wish,Fragments of a Bitter Memory,https://api.spotify.com/v1/tracks/2pjkgOxWv5Qvd6cutzvbvU,https://p.scdn.co/mp3-preview/d0280d5f82dea842a26aa92cd65830d0a2615678?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4igS2MSwOIf3F9YeL929IO,"['metal', 'metallic', 'hardcore', 'modern']",../data/audio/Cowards Feed Cowards Bleed-Dying Wish.wav,../data/images/spectrograms/Cowards Feed Cowards Bleed_Dying Wish_spectro.png
Your Fire,My Diligent Future,Your Fire,https://api.spotify.com/v1/tracks/1REmU4T9sKpB0czaqRuz5W,https://p.scdn.co/mp3-preview/43acbbbc2444f32931e2481c6de9ff2846be5d06?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6JMqfMzxwXO2nhT4NapFDm,['gymcore'],../data/audio/Your Fire-My Diligent Future.wav,../data/images/spectrograms/Your Fire_My Diligent Future_spectro.png
Devil,Bloodlines,Hevel,https://api.spotify.com/v1/tracks/3dYtvafCDowPdz2rdutTGV,https://p.scdn.co/mp3-preview/974205ec44d6cb4e6a5b77eebcbbddebfa2995ff?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3k68PbSm8ImpXNBKuhoC4s,"['christian', 'deathcore', 'rock']",../data/audio/Devil-Bloodlines.wav,../data/images/spectrograms/Devil_Bloodlines_spectro.png
Fears Don't Matter,Blame Me!,Fears Don't Matter,https://api.spotify.com/v1/tracks/7KnvDg0LKjSfWdWE3fOkfL,https://p.scdn.co/mp3-preview/87243dde98fa139ed0b88df62c183df6f25a0047?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5VPpA30LO6fGV6ZYycAn9T,"['pop', 'punk']",../data/audio/Fears Dont Matter-Blame Me.wav,../data/images/spectrograms/Fears Dont Matter_Blame Me_spectro.png
Breaking the Silence,Heartless Day,Breaking the Silence,https://api.spotify.com/v1/tracks/3xYSscftUDuVRROJoGCmTv,https://p.scdn.co/mp3-preview/5452854ef730032ed9fd9f7333146dcb42cbdb23?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4hLnZjXeyAC1rHVx6QkIBX,['post-hardcore'],../data/audio/Breaking the Silence-Heartless Day.wav,../data/images/spectrograms/Breaking the Silence_Heartless Day_spectro.png
ABCDEFuckU,Larry's Emotion,ABCDEFuckU,https://api.spotify.com/v1/tracks/4YeKS5IzpXGwC9IGnjcCn9,https://p.scdn.co/mp3-preview/8b81883331b6bf3889e91ddb2bdfd4d2e1a43544?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7uFKg8jDrrKBqR4Cw52FxF,['metalcore'],../data/audio/ABCDEFuckU-Larrys Emotion.wav,../data/images/spectrograms/ABCDEFuckU_Larrys Emotion_spectro.png
If Tomorrow Never Comes (Feat. Spencer Charnas of Ice Nine Kills),Bad Wolves,If Tomorrow Never Comes (Feat. Spencer Charnas of Ice Nine Kills),https://api.spotify.com/v1/tracks/5MgL0ccriqgDP1Gq3pwNNO,https://p.scdn.co/mp3-preview/2b790d582716d91a7fbac0702b665fcf98c7118f?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0eI3X5rAzHRZVe5FPk4MN1,"['alternative', 'metal']",../data/audio/If Tomorrow Never Comes Feat Spencer Charnas of Ice Nine Kills-Bad Wolves.wav,../data/images/spectrograms/If Tomorrow Never Comes Feat Spencer Charnas of Ice Nine Kills_Bad Wolves_spectro.png
False Providence (feat. Mick Gordon),Monuments,False Providence (feat. Mick Gordon),https://api.spotify.com/v1/tracks/3G5oOfICsWYVeONbtB7vRJ,https://p.scdn.co/mp3-preview/bd2154647525b6da4dfc58d6a462770da74340e8?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/71IBhhBhtPLZ8OyVuXOw77,['djent'],../data/audio/False Providence feat Mick Gordon-Monuments.wav,../data/images/spectrograms/False Providence feat Mick Gordon_Monuments_spectro.png
F.E.A.R.,Our Last Night,F.E.A.R.,https://api.spotify.com/v1/tracks/6WTPZHBPKc5TPargwge0CG,https://p.scdn.co/mp3-preview/9a8ce23824dd9e7b8948f95e9a55a54ffe94c136?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/00YTqRClk82aMchQQpYMd5,"['metalcore', 'modern', 'rock', 'screamo']",../data/audio/FEAR-Our Last Night.wav,../data/images/spectrograms/FEAR_Our Last Night_spectro.png
Secrets Of The American Gods - Single Edit,Blind Guardian,Secrets Of The American Gods,https://api.spotify.com/v1/tracks/59Zt3ljewoHZ0A2J6qayNo,https://p.scdn.co/mp3-preview/a7514de0b1e34e70e504c85301fc6d50afd4659c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7jxJ25p0pPjk0MStloN6o6,"['metal', 'power', 'melodic', 'neo', 'classical', 'speed']",../data/audio/Secrets Of The American Gods  Single Edit-Blind Guardian.wav,../data/images/spectrograms/Secrets Of The American Gods  Single Edit_Blind Guardian_spectro.png
The Lightbringer,Battle Beast,The Lightbringer,https://api.spotify.com/v1/tracks/6RWemjqnbtIt6eOAWdyTMw,https://p.scdn.co/mp3-preview/ce2648af12a383df8f338b92a9c52d8f8d0e67de?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7k5jeohQCF20a8foBD9ize,"['heavy', 'metal', 'power', 'melodic']",../data/audio/The Lightbringer-Battle Beast.wav,../data/images/spectrograms/The Lightbringer_Battle Beast_spectro.png
Sol Absentia,ERRA,ERRA (Deluxe),https://api.spotify.com/v1/tracks/048bNBLjuitoM1LUbuoquz,https://p.scdn.co/mp3-preview/3524dfc073a3ee1d2c4cd5ecc50656e5bec7f8a7?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2UoOdQyBGyzrEfxcY77ce0,"['metal', 'melodic', 'metalcore', 'progressive']",../data/audio/Sol Absentia-ERRA.wav,../data/images/spectrograms/Sol Absentia_ERRA_spectro.png
Cancer Culture,Decapitated,Cancer Culture,https://api.spotify.com/v1/tracks/15VKiCB6jBTvHAFfLChmx9,https://p.scdn.co/mp3-preview/e646a594160bae7e2fedda8069b4b88cde0d75b2?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/17MbhJOaaPHuWnRaWU9xkc,"['death', 'metal', 'technical', 'groove']",../data/audio/Cancer Culture-Decapitated.wav,../data/images/spectrograms/Cancer Culture_Decapitated_spectro.png
All Of Us,Dragged Under,All Of Us,https://api.spotify.com/v1/tracks/710DVlWcrmDX9I5AcZ9k4p,https://p.scdn.co/mp3-preview/0949afa6c65035df4761b29bd9d8ff506325977d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3D1uNqaasEWzallSxKo1cH,['metalcore'],../data/audio/All Of Us-Dragged Under.wav,../data/images/spectrograms/All Of Us_Dragged Under_spectro.png
Going Down,Breathe Atlantis,Overdrive,https://api.spotify.com/v1/tracks/43GhjzAAnwmYtbOBqAjpb3,https://p.scdn.co/mp3-preview/0c5c344bbc2165416373deb8cdcf571feac31a6f?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6YLWRVTViX4bm2mGxRy9XN,"['metalcore', 'post-hardcore']",../data/audio/Going Down-Breathe Atlantis.wav,../data/images/spectrograms/Going Down_Breathe Atlantis_spectro.png
Apocalypse,Any Given Day,Apocalypse,https://api.spotify.com/v1/tracks/0rDNOjJfQRY9YeXD73R5q1,https://p.scdn.co/mp3-preview/9b0538465c3398a0b6c6c4da8bd3bc2367f08514?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4p6RoajGbtqLSfYZpFxHyU,"['metalcore', 'post-hardcore']",../data/audio/Apocalypse-Any Given Day.wav,../data/images/spectrograms/Apocalypse_Any Given Day_spectro.png
The Nothing,Moonlight Haze,Animus,https://api.spotify.com/v1/tracks/5ax1Vrv2jvRfsWPMjj17qn,https://p.scdn.co/mp3-preview/1823257c492ee70ae0f3274313a8b9e465789a1d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1J9Jg6CEtjR3C4SFXz1elX,"['melodic', 'metal', 'slayer', 'symphonic', 'power']",../data/audio/The Nothing-Moonlight Haze.wav,../data/images/spectrograms/The Nothing_Moonlight Haze_spectro.png
La Danza del Diablo (feat. Barilari),Zenobia,La Danza del Diablo (feat. Barilari),https://api.spotify.com/v1/tracks/47zgqG0hEFP5JpMokdHSbC,https://p.scdn.co/mp3-preview/a8b02c73b69d02a9f7a0694f5330e947b236a090?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4O7u6U3eHpMq6YeOWsmutH,"['latin', 'metal']",../data/audio/La Danza del Diablo feat Barilari-Zenobia.wav,../data/images/spectrograms/La Danza del Diablo feat Barilari_Zenobia_spectro.png
Renegades,Our Promise,Renegades,https://api.spotify.com/v1/tracks/0tm8cNgXGRRwPur5q8qdUg,https://p.scdn.co/mp3-preview/18cb90772301e5389c6becad29591917aa3b3314?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4ISeDymLgZtEyx5Dy4BaqD,['metalcore'],../data/audio/Renegades-Our Promise.wav,../data/images/spectrograms/Renegades_Our Promise_spectro.png
Infinite Sequential Visions of a Sphere of Hate,And Hell Followed With,Infinite Sequential Visions of a Sphere of Hate,https://api.spotify.com/v1/tracks/4tLtrLgROIRKkMkQdeYZ4h,https://p.scdn.co/mp3-preview/24bc6341ca6e786adb485b82612583f20f3195ef?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7MnEOC6vXcGp5P8RiFrlCm,"['deathcore', 'melodic', 'metalcore', 'progressive']",../data/audio/Infinite Sequential Visions of a Sphere of Hate-And Hell Followed With.wav,../data/images/spectrograms/Infinite Sequential Visions of a Sphere of Hate_And Hell Followed With_spectro.png
Die For You,Merge,Die For You,https://api.spotify.com/v1/tracks/11Htvy8MxgbQJgy1L9yvXW,https://p.scdn.co/mp3-preview/994b34dd82d71e095c0b55ea7c067582af5b68c1?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/017WuxWgOk7J8gVQCIaZ9m,"['alternative', 'rock']",../data/audio/Die For You-Merge.wav,../data/images/spectrograms/Die For You_Merge_spectro.png
"Our Solemn Hour - Live at Shibuya-AX, Tokyo",Within Temptation,The Heart Of Everything (Special Edition),https://api.spotify.com/v1/tracks/0vCEa78x9cy2fURvf6vrjK,https://p.scdn.co/mp3-preview/5abfac9355d00488fea30c48526da6c2f7f1ee20?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3hE8S8ohRErocpkY7uJW4a,"['metal', 'gothic', 'symphonic', 'power']",../data/audio/Our Solemn Hour  Live at ShibuyaAX Tokyo-Within Temptation.wav,../data/images/spectrograms/Our Solemn Hour  Live at ShibuyaAX Tokyo_Within Temptation_spectro.png
Unconquered,Miss May I,Unconquered,https://api.spotify.com/v1/tracks/5624sQ4FhCXJRQpYwhkvt8,https://p.scdn.co/mp3-preview/04f193bb1176797eb82b8a710b13a2e46b0e535b?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2OTuoIi28WybVbVcykc237,"['melodic', 'deathcore', 'metalcore', 'screamo']",../data/audio/Unconquered-Miss May I.wav,../data/images/spectrograms/Unconquered_Miss May I_spectro.png
Better,Palisades,Better,https://api.spotify.com/v1/tracks/1CNQI6EQwjJJi48OoMa8gw,https://p.scdn.co/mp3-preview/7b14891aa0efd923c638a7df489827127a81ef63?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2w6slVluzWlwADP8aB5yz5,"['metalcore', 'post-hardcore', 'trancecore']",../data/audio/Better-Palisades.wav,../data/images/spectrograms/Better_Palisades_spectro.png
Weight of Glory,Wolves At The Gate,Eulogies,https://api.spotify.com/v1/tracks/4ci5XV2gPtCedFJQkq23Sb,https://p.scdn.co/mp3-preview/711867f8597d1f5a736487ce489c4e89cebb6ee5?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0Z88iXWc4YVhtu1eFtsGk6,"['christian', 'metal', 'metalcore', 'rock', 'post-hardcore']",../data/audio/Weight of Glory-Wolves At The Gate.wav,../data/images/spectrograms/Weight of Glory_Wolves At The Gate_spectro.png
Ghost Shadow,Anvil,Ghost Shadow,https://api.spotify.com/v1/tracks/5Aeb1JJBAd4eawC5Yjri07,https://p.scdn.co/mp3-preview/5b5bef39f30e94aa8c239ed5c15dcab9e6f8135f?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0maNhqGx60ucjS4UaAH6cP,"['metal', 'hard', 'rock', 'speed', 'thrash']",../data/audio/Ghost Shadow-Anvil.wav,../data/images/spectrograms/Ghost Shadow_Anvil_spectro.png
Flames,Future Palace,Flames,https://api.spotify.com/v1/tracks/1LwVlLWSK9qm1j2pnxh2TS,https://p.scdn.co/mp3-preview/61c63e48fdf213445e409bfa761127d94407a917?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4QnuZOyl4C9d1keyOZXJ21,"['post-hardcore', 'metalcore']",../data/audio/Flames-Future Palace.wav,../data/images/spectrograms/Flames_Future Palace_spectro.png
Picture Of It,Set to Change,Picture Of It,https://api.spotify.com/v1/tracks/0qIWfh6p2mifUJDjPDnaIf,https://p.scdn.co/mp3-preview/765f51847160cfd91f9bceb285e247546805ead7?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5nGJaJYOxnj9OAFqeNM40U,['hardcore'],../data/audio/Picture Of It-Set to Change.wav,../data/images/spectrograms/Picture Of It_Set to Change_spectro.png
Tiger Jaw,Waves In Autumn,Tiger Jaw,https://api.spotify.com/v1/tracks/7g9bc8jhL50kuLAvjT6418,https://p.scdn.co/mp3-preview/7803219489c1d6277d93da615debcbd9eca5a958?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0b1d8Qfe8ypYMsgKwNIRop,['metalcore'],../data/audio/Tiger Jaw-Waves In Autumn.wav,../data/images/spectrograms/Tiger Jaw_Waves In Autumn_spectro.png
Race to the Sea,Sabaton,The War to End All Wars,https://api.spotify.com/v1/tracks/5xsF9hH7BTnX6liiWS8Dfb,https://p.scdn.co/mp3-preview/1b230795cafb612b390913af1a1cef74b3d1910e?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3o2dn2O0FCVsWDFSh8qxgG,"['metal', 'power']",../data/audio/Race to the Sea-Sabaton.wav,../data/images/spectrograms/Race to the Sea_Sabaton_spectro.png
Light The Shortening Fuse,Meshuggah,Light The Shortening Fuse,https://api.spotify.com/v1/tracks/4UFpR9JKj5XIZuwOu6pdro,https://p.scdn.co/mp3-preview/08561bcb4d04c9e2a76c29296ae8e923888bb789?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3ggwAqZD3lyT2sbovlmfQY,"['alternative', 'metal', 'djent', 'progressive', 'groove', 'technical', 'thrash']",../data/audio/Light The Shortening Fuse-Meshuggah.wav,../data/images/spectrograms/Light The Shortening Fuse_Meshuggah_spectro.png
Deadweight,Wolves At The Gate,Deadweight,https://api.spotify.com/v1/tracks/5FtSStkfgWaSbf7vN1CPR5,https://p.scdn.co/mp3-preview/ac3985a08a2b022b8b0d6397e070b8eec6e2cab0?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0Z88iXWc4YVhtu1eFtsGk6,"['christian', 'metal', 'metalcore', 'rock', 'post-hardcore']",../data/audio/Deadweight-Wolves At The Gate.wav,../data/images/spectrograms/Deadweight_Wolves At The Gate_spectro.png
The Price Of Dreaming,Hollow Front,The Price Of Dreaming,https://api.spotify.com/v1/tracks/5G6Plz8xQnmOXzvan5rH2D,https://p.scdn.co/mp3-preview/97e53f0a5d81586d749b10b710caf9b457169404?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/50YmW8f4U5IxTIwYI9mGAe,"['metalcore', 'melodic', 'hardcore']",../data/audio/The Price Of Dreaming-Hollow Front.wav,../data/images/spectrograms/The Price Of Dreaming_Hollow Front_spectro.png
Dead Talk,Wind Walkers,Dead Talk,https://api.spotify.com/v1/tracks/0LnGDqbciCrL6BDuQPxETy,https://p.scdn.co/mp3-preview/b985579b36d92446bf851fcffd18f945b365f965?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2K2bsaNeuQAFkuVwrrlJe0,"['metalcore', 'pop', 'punk', 'post-hardcore']",../data/audio/Dead Talk-Wind Walkers.wav,../data/images/spectrograms/Dead Talk_Wind Walkers_spectro.png
Supernova,Convictions,Supernova,https://api.spotify.com/v1/tracks/68GSq0OF8fFf2Rr1x7L6pU,https://p.scdn.co/mp3-preview/59d01e186be31b90bae62be180107bd8a740f864?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0PNbGkwlV3farYnmoojYAY,"['christian', 'metalcore', 'rock']",../data/audio/Supernova-Convictions.wav,../data/images/spectrograms/Supernova_Convictions_spectro.png
Ascending From the Fire,Battledragon,Ascending From the Fire,https://api.spotify.com/v1/tracks/09kMwIWbDwHnuqIsBdmVvR,https://p.scdn.co/mp3-preview/bfd9c00123b339664128937c9d6fcc8574ddf349?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1vHSu9PiUlyBYcBt1F6i7i,"['power', 'metal', 'melodic']",../data/audio/Ascending From the Fire-Battledragon.wav,../data/images/spectrograms/Ascending From the Fire_Battledragon_spectro.png
King of The World,Disconnected,King Of The World,https://api.spotify.com/v1/tracks/2QOeD4IMA33IbY6ZLAEOjd,https://p.scdn.co/mp3-preview/887b82018bee5acd3a75c3f446af80331b5e775c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2r5XoOgWhsoHsAysRIyqIb,['metal'],../data/audio/King of The World-Disconnected.wav,../data/images/spectrograms/King of The World_Disconnected_spectro.png
Labyrinth,A Sense of Purpose,Labyrinth,https://api.spotify.com/v1/tracks/089SZ2nPz3untsr2uJ1csY,https://p.scdn.co/mp3-preview/acc2bab870a7cf3189d2c3d8f4916f4668dbc6d5?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2Y3LACLX6YWynFWWszVZpM,['metalcore'],../data/audio/Labyrinth-A Sense of Purpose.wav,../data/images/spectrograms/Labyrinth_A Sense of Purpose_spectro.png
Strike Back,The Lightbringer of Sweden,Strike Back,https://api.spotify.com/v1/tracks/0cXs8TirSU9BYB2ng46IyU,https://p.scdn.co/mp3-preview/89c006c74504bf59ebe2a4074ebb02ff58203cf9?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6u53rgRUxnjgX8gyyqRsml,"['melodic', 'metal', 'symphonic', 'power']",../data/audio/Strike Back-The Lightbringer of Sweden.wav,../data/images/spectrograms/Strike Back_The Lightbringer of Sweden_spectro.png
Voices of Fire,Deserted Fear,Doomsday,https://api.spotify.com/v1/tracks/1unbIBMWeyVsRHITBC2Qw9,https://p.scdn.co/mp3-preview/88a9d2dac5a49b8a453bc22031619c8c15791a6a?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3CDoiu519MbxFWcwRFH7cH,"['death', 'metal']",../data/audio/Voices of Fire-Deserted Fear.wav,../data/images/spectrograms/Voices of Fire_Deserted Fear_spectro.png
God is My Enemy,Crown Magnetar,God is My Enemy,https://api.spotify.com/v1/tracks/0otVFY9lFii98yTrOktqL8,https://p.scdn.co/mp3-preview/4ba3d2fe8a14588be5482d600dbd464f104da20e?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0DlST2L7efoM5Lb0uxG3Tx,"['progressive', 'deathcore']",../data/audio/God is My Enemy-Crown Magnetar.wav,../data/images/spectrograms/God is My Enemy_Crown Magnetar_spectro.png
Ultraviolet,Silverstein,Ultraviolet,https://api.spotify.com/v1/tracks/33x3Y8oLC0rpAIwACzdyyN,https://p.scdn.co/mp3-preview/a41e34af61a461d8c91c5dbd408e71421acc71e5?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1Tsag5J854qxeOo2apszug,"['post-hardcore', 'rock', 'metalcore', 'pop', 'punk', 'screamo']",../data/audio/Ultraviolet-Silverstein.wav,../data/images/spectrograms/Ultraviolet_Silverstein_spectro.png
CHAOS,Hollywood Undead,CHAOS,https://api.spotify.com/v1/tracks/7MKG6MvGpmE8qkdzXS4Rfe,https://p.scdn.co/mp3-preview/601337b8cb4f4ff406ac89365be425afb929e5fd?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0CEFCo8288kQU7mJi25s6E,"['alternative', 'metal', 'modern', 'rock', 'nu', 'rap']",../data/audio/CHAOS-Hollywood Undead.wav,../data/images/spectrograms/CHAOS_Hollywood Undead_spectro.png
Brotherhood,HammerFall,Brotherhood,https://api.spotify.com/v1/tracks/60OEwYYxh51E7wQzMNOHIk,https://p.scdn.co/mp3-preview/2c876f6d3efe02d500dcdd0e2b9a9dc2f6770850?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2o18h28enlHxj887tATc58,"['metal', 'melodic', 'neo', 'classical', 'power']",../data/audio/Brotherhood-HammerFall.wav,../data/images/spectrograms/Brotherhood_HammerFall_spectro.png
Bad Idea,Blind Channel,Bad Idea,https://api.spotify.com/v1/tracks/6IzFw4xL5deADLM0NDkljV,https://p.scdn.co/mp3-preview/84b558e14a3b4c17f9536e373904c3171d4be6f1?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3L58J6a7f0jyy2p6f3MSAs,"['oulu', 'metal', 'trancecore']",../data/audio/Bad Idea-Blind Channel.wav,../data/images/spectrograms/Bad Idea_Blind Channel_spectro.png
Save Us,Evergrey,Save Us,https://api.spotify.com/v1/tracks/4wgNeJC09meKtvYTjGTyG8,https://p.scdn.co/mp3-preview/5a865d5335dd1ddbb75ef368956cf2c751ca94ad?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4S0foX2r0RlC12KBW8u73D,"['melodic', 'metal', 'neo', 'classical', 'power', 'progressive']",../data/audio/Save Us-Evergrey.wav,../data/images/spectrograms/Save Us_Evergrey_spectro.png
The Lust Called Knowledge - Re-Recorded 2022,Mors Principium Est,The Lust Called Knowledge (Re-Recorded 2022),https://api.spotify.com/v1/tracks/4B692KoX3G3KXXIrJhxeZr,https://p.scdn.co/mp3-preview/fa08599f1fd3ea7bb3803723e164c5c2c23ae45d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1k0jnWb55QS6FjTU9LzMhi,"['death', 'metal', 'melodeath', 'melodic']",../data/audio/The Lust Called Knowledge  ReRecorded 2022-Mors Principium Est.wav,../data/images/spectrograms/The Lust Called Knowledge  ReRecorded 2022_Mors Principium Est_spectro.png
